dataset,learning_rate,epochs,batch_size,activation,nodes_per_layer,num_layers,optimizer,target_indices,target_vals,mod_indices,new_vals,threshold,strategy,loss,epsilon,lrdecay,method,fixed_seed,chtc_num,min_acc_test,avg_acc_test,max_acc_test,stdev_acc_test,min_acc_train,avg_acc_train,max_acc_train,stdev_acc_train,top1,top1_25,top1_75,top2,top2_25,top2_75,top3,top3_25,top3_75,top4,top4_25,top4_75,top5,top5_25,top5_75,gradnorm,gradnorm_25,gradnorm_75
whobin,0.001,10,128,relu,100,5,adam,0,0,0,0,0.1,random,None,0.5,0.8,adversarial,0,10481449,0.6038251366120219,0.7586202185792349,0.837431693989071,0.05873290512689212,0.5286885245901639,0.674084699453552,0.8219489981785064,0.059983146293969045,0.4014141414141414,0.20040404040404042,0.7059090909090909,0.3916666666666667,0.2619949494949495,0.5813888888888888,0.3959259259259167,0.3061952861952798,0.5359764309764308,0.4172222222222222,0.3418686868686869,0.5205934343434343,0.44470707070707494,0.37508080808082095,0.515171717171719,0.22264996505426105,0.11607280352220307,0.30165297726789847
whobin,0.1,10,128,relu,50,5,sgd,0,0,0,0,0.3,random,None,0.2,0.8,adversarial,1,10481413,0.837431693989071,0.8408333333333333,0.8483606557377049,0.0016449698557696318,0.6634790528233151,0.6745036429872493,0.8142076502732241,0.014956960487290116,0.98,0.8163636363636364,0.98,0.9416161616161616,0.7759343434343434,0.98,0.919461279461275,0.8228619528619233,0.98,0.9075,0.8380681818181819,0.9753661616161615,0.9137575757576073,0.8622424242424646,0.9722424242424267,0.0013590826506309273,0.0009442027842961328,0.0019070359236001825
whobin,0.3,10,128,relu,50,5,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,0,10481446,0.5642076502732241,0.753756830601093,0.8497267759562842,0.06998893339147781,0.4849726775956284,0.6700227686703095,0.796448087431694,0.07406445553711562,0.28525252525252526,0.18378787878787878,0.4406060606060606,0.291969696969697,0.24116161616161616,0.36727272727272725,0.3119865319865255,0.277861952861949,0.36240740740740474,0.34383838383838383,0.3145833333333333,0.3843434343434343,0.37808080808082145,0.35261616161617637,0.41086868686869926,0.07894884014829803,0.06978362814871751,0.09085184670296886
whobin,0.3,10,128,soft,100,5,sgd,0,0,0,0,0.2,random,None,0.0,0.8,softplus,0,10481458,0.6147540983606558,0.8282377049180323,0.8756830601092896,0.04695792790405569,0.7167577413479053,0.8357969034608378,0.8802367941712204,0.030558106829552237,0.8644444444444445,0.7247474747474747,0.9026262626262627,0.6134343434343434,0.5666161616161617,0.6547474747474747,0.5914814814814763,0.5532828282828322,0.6188215488215381,0.5932070707070707,0.5529924242424242,0.6362121212121212,0.6278585858585838,0.553929292929285,0.6647878787878826,0.15129546131738283,0.11804930691558788,0.16386898057274196
whobin,0.001,10,128,relu,25,5,adam,0,0,0,0,0.4,random,None,0.5,0.8,adversarial,0,10481449,0.6024590163934426,0.7335245901639343,0.8265027322404371,0.05920230406994664,0.5409836065573771,0.6826684881602916,0.779143897996357,0.05019718930717499,0.31404040404040406,0.18797979797979797,0.4834848484848485,0.35196969696969693,0.2568939393939394,0.5029040404040404,0.3762289562289504,0.30138047138046786,0.49026936026936263,0.40386363636363637,0.33575757575757575,0.4926388888888889,0.4302222222222307,0.36951515151516623,0.4912222222222232,0.1682332516201888,0.1019359151864651,0.21919993274030072
whobin,0.1,10,128,relu,25,5,sgd,0,0,0,0,0.4,random,None,0.5,0.8,adversarial,0,10481448,0.49863387978142076,0.6018989071038253,0.819672131147541,0.09769738708124957,0.4385245901639344,0.5822586520947176,0.7627504553734062,0.0833389947015392,0.05595959595959596,0.05393939393939394,0.058383838383838385,0.11171717171717171,0.1095959595959596,0.11396464646464646,0.16713804713805022,0.16518518518518804,0.1694276094276126,0.22285353535353536,0.2208459595959596,0.225,0.27850505050506336,0.27648484848486155,0.2804040404040536,0.015839145631567506,0.015257117556414857,0.0162599551214117
whobin,0.2,10,128,soft,75,5,sgd,0,0,0,0,0.05,random,None,0.0,0.8,softplus,1,10481421,0.7636612021857924,0.7659289617486332,0.8346994535519126,0.0069637835767950365,0.6275045537340619,0.633620218579235,0.8747723132969034,0.0242785571803186,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.98,0.9866666666666667,0.98,0.98,0.985,0.984,0.98,0.984,0.001012324700651733,0.0006322679496627235,0.0013158892240416054
whobin,0.3,10,128,relu,100,5,sgd,0,0,0,0,0.3,random,None,0.2,0.8,adversarial,1,10481416,0.662568306010929,0.7652459016393443,0.8702185792349727,0.04407287608091597,0.7244990892531876,0.764535519125683,0.8652094717668488,0.02584088044846801,0.5782828282828283,0.38636363636363635,0.98,0.5888888888888889,0.46042929292929297,0.6872727272727273,0.5360269360269387,0.4518181818181787,0.6422558922558799,0.5279545454545455,0.460239898989899,0.6235732323232324,0.5358989898989897,0.4780909090909082,0.6259090909090863,0.01961909356940267,0.011696677295916044,0.03192123307994697
whobin,0.1,10,128,relu,25,5,sgd,0,0,0,0,0.4,random,None,0.2,0.8,adversarial,0,10481448,0.49863387978142076,0.6333060109289615,0.8387978142076503,0.11227117730489201,0.4772313296903461,0.600783242258652,0.7704918032786885,0.07442509273770838,0.056767676767676765,0.05454545454545454,0.0595959595959596,0.11267676767676768,0.11040404040404041,0.11565656565656565,0.16841750841751177,0.16612794612794943,0.17085858585858965,0.22368686868686868,0.22171717171717173,0.2258207070707071,0.2791515151515289,0.2773333333333462,0.2814242424242551,0.016820967692781137,0.01522546776113227,0.01869921686494541
whobin,0.001,10,128,relu,25,5,adam,0,0,0,0,0.4,random,None,0.2,0.8,adversarial,0,10481449,0.8142076502732241,0.8453142076502731,0.8797814207650273,0.012521972983497626,0.6967213114754098,0.7387204007285973,0.8187613843351548,0.020960522298950655,0.48424242424242425,0.3117676767676768,0.8097474747474748,0.5010101010101009,0.4567424242424242,0.5558585858585858,0.5374410774410749,0.47244107744107366,0.5782659932659863,0.5484848484848486,0.46979797979797977,0.5876136363636364,0.5419797979797929,0.4749898989898985,0.5934545454545379,0.3192166486302129,0.29438145535064864,0.3501048798473015
whobin,0.1,10,128,relu,50,5,sgd,0,0,0,0,0.3,random,None,0.5,0.8,adversarial,1,10481413,0.7718579234972678,0.7856967213114758,0.8387978142076503,0.010151027044355759,0.6516393442622951,0.671908014571949,0.6876138433515483,0.007174261689508276,0.9412121212121212,0.6648484848484848,0.98,0.8625252525252525,0.7412626262626263,0.98,0.8608417508417345,0.7964983164982851,0.960505050505044,0.8698484848484849,0.8192550505050505,0.9438636363636363,0.8874747474747914,0.8329494949495339,0.9459393939394148,0.0012646304320234243,0.0008921001890814242,0.001714033033846808
whobin,0.3,10,128,relu,50,5,sgd,0,0,0,0,0.5,random,None,0.2,0.8,adversarial,0,10481446,0.5997267759562842,0.8171448087431692,0.8715846994535519,0.04593715083208707,0.6958105646630237,0.7524681238615665,0.8629326047358834,0.03294456996678385,0.5754545454545454,0.3503535353535353,0.883030303030303,0.5393939393939394,0.5091161616161616,0.5748737373737374,0.5694949494949453,0.47873737373737185,0.6321380471380437,0.5542929292929293,0.47194444444444444,0.644810606060606,0.536424242424234,0.48415151515151317,0.6368787878787878,0.12681508762610982,0.11134084555723117,0.1392458888685964
whobin,0.2,10,128,relu,50,5,sgd,0,0,0,0,0.5,random,None,0.2,0.8,adversarial,0,10481447,0.5806010928961749,0.8007103825136612,0.8579234972677595,0.0514359338380927,0.6598360655737705,0.7366757741347902,0.8561020036429873,0.038224447332746554,0.41828282828282826,0.2809090909090909,0.6111111111111112,0.4354040404040404,0.3913888888888889,0.48338383838383836,0.4678114478114447,0.4241414141414117,0.5258922558922557,0.49803030303030305,0.43063131313131314,0.5411489898989899,0.5065858585858533,0.4483232323232387,0.5575050505050483,0.08514823613672085,0.07407662191472603,0.10147400217413967
whobin,0.001,10,128,relu,50,5,adam,0,0,0,0,0.3,random,None,0.5,0.8,adversarial,1,10481412,0.7486338797814208,0.7710655737704919,0.8210382513661202,0.013796028667675103,0.6311475409836066,0.6843943533697632,0.75591985428051,0.019391771073465038,0.5783838383838383,0.35934343434343435,0.8658080808080808,0.5844444444444444,0.4037878787878788,0.9054040404040403,0.5854208754208707,0.4272558922558854,0.7979292929292605,0.5871464646464646,0.4407070707070707,0.7721843434343434,0.5923030303030261,0.46314141414141863,0.7423939393939543,0.05519024778311325,0.035872761499403806,0.07822413046339069
whobin,0.3,10,128,relu,100,5,sgd,0,0,0,0,0.3,random,None,0.5,0.8,adversarial,1,10481416,0.5819672131147541,0.7506284153005466,0.8510928961748634,0.060972570098352094,0.5496357012750456,0.6715664845173039,0.7909836065573771,0.060068296172294186,0.35434343434343435,0.25575757575757574,0.561010101010101,0.4227777777777778,0.3475757575757576,0.5051767676767677,0.4460942760942723,0.3739057239057192,0.514326599326598,0.4517929292929293,0.3997727272727273,0.5145075757575758,0.4708080808080871,0.42447474747475744,0.5173030303030269,0.030462821188182485,0.02202328505836975,0.035988438322269875
whobin,0.3,10,128,soft,75,5,sgd,0,0,0,0,0.2,random,None,0.0,0.8,softplus,0,10481458,0.49863387978142076,0.7941120218579237,0.8825136612021858,0.10224609844194729,0.5295992714025501,0.788492714025501,0.8879781420765027,0.0926470474383997,0.5556565656565657,0.4321717171717172,0.6107070707070708,0.41974747474747476,0.3892929292929293,0.44734848484848483,0.43323232323232214,0.4169865319865275,0.44614478114478107,0.4637878787878788,0.436010101010101,0.48955808080808083,0.4996161616161606,0.4566060606060624,0.5396464646464645,0.10682425798853087,0.0959783238937173,0.11542059275155371
whobin,0.3,10,128,relu,100,5,sgd,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,0,10481446,0.5819672131147541,0.7722540983606556,0.8456284153005464,0.06384483441784307,0.4895264116575592,0.7048952641165758,0.8114754098360656,0.06687456929000662,0.37353535353535355,0.2203030303030303,0.5359090909090909,0.33499999999999996,0.2591919191919192,0.42194444444444446,0.3373063973063922,0.2882659932659885,0.3938383838383744,0.35843434343434344,0.3202777777777778,0.40025252525252525,0.3845454545454683,0.35622222222223665,0.4205858585858675,0.08347114174759077,0.06856108775157164,0.10874148178635691
